17.895967, -76.903127
17.896089, -76.902955
17.896150, -76.902794
17.896069, -76.902601
17.895905, -76.902483
17.895752, -76.902440
17.895619, -76.902354
17.895436, -76.902204
17.895048, -76.902043
17.894629, -76.901720
17.894364, -76.901591
17.894032, -76.901366
17.893746, -76.901200
17.893521, -76.900926
